943,1,1,7,0,233,11019
944,1,1,0,0,233,17129
945,1,2,6,18,229,16578
946,1,2,6,18,237,17402
947,1,1,10,0,237,55773
948,1,1,6,0,227,50621
949,1,1,15,0,227,23271
950,1,2,18,14,236,22094
951,1,1,29,25,235,11711
952,5,1,6,0,278,4549
953,1,1,6,18,231,24210
954,2,1,9,0,0,50383
955,2,1,6,0,278,2193
956,1,2,0,0,244,6158
957,1,1,0,0,229,18003
958,1,2,3,24,230,50074
959,2,1,4,0,0,2615
960,2,2,2,37,0,8868
961,5,2,6,18,280,742
962,1,1,9,7,231,19711
963,1,2,6,18,231,245
964,2,2,2,15,266,51025
965,2,1,1,0,0,0
966,1,2,5,29,231,0
967,1,2,7,15,237,16550
968,1,1,14,0,0,0
969,1,1,10,7,237,2954
970,1,1,5,0,237,50360
971,1,2,18,28,287,25369
972,1,2,0,0,236,773
973,1,2,8,0,229,0
974,2,2,15,6,279,9321
975,1,1,9,14,228,16382
976,1,1,2,15,233,16758
977,1,1,0,0,227,17263
978,1,1,15,14,227,16805
979,2,0,0,0,0,0
980,1,2,5,7,231,16148
981,2,2,2,0,0,19608
982,2,2,6,18,229,51630
983,2,2,18,0,243,9451
984,2,1,1,0,283,34
985,1,1,3,7,236,16245
986,1,1,4,0,268,9414
987,1,1,26,15,0,26643
988,1,2,27,0,242,4004
989,1,1,7,5,232,17759
990,1,2,6,0,230,50694
991,1,2,7,10,231,1689
992,1,1,8,22,0,0
993,1,2,27,8,233,9374
994,1,2,10,0,255,0
995,1,1,10,23,284,17908
996,5,2,6,0,281,50234
997,1,1,0,0,232,51989
998,2,2,20,0,0,2277
999,2,1,15,0,270,22201
1000,2,2,6,25,240,19941
1001,1,1,4,15,227,25541
1002,2,1,16,0,230,53036
1003,2,1,9,5,0,17842
1004,1,2,7,15,278,4351
1005,2,1,6,0,231,0
1006,1,1,16,0,268,50236
1007,2,1,15,0,271,0
1008,2,2,6,0,233,50463
1009,1,2,6,0,265,16791
1010,1,2,6,0,229,50011
1011,1,0,16,0,274,0
1012,1,2,18,0,233,50909
1013,1,2,31,1,0,0
1014,2,2,6,0,252,0
1015,1,2,41,14,237,50015
1016,1,1,3,0,237,53523
1017,2,1,7,0,268,1617
1018,1,1,8,0,229,52319
1019,1,1,0,0,236,15989
1020,1,2,16,2,227,8648
1021,1,2,16,0,0,0
1022,1,1,29,3,227,16273
1023,1,1,9,0,230,51269
1024,2,2,6,0,237,2426
1025,2,1,9,37,284,17969
1026,1,2,2,0,236,51251
1027,1,1,3,0,230,6967
1028,1,2,9,26,0,8230
1029,2,2,7,29,278,0
1030,1,1,3,0,230,51642
1031,2,2,7,15,251,4601
1032,1,2,18,0,229,842
1033,1,2,10,29,278,5217
1034,1,1,1,22,232,0
1035,1,1,6,0,230,23099
1036,2,2,10,14,242,0
1037,1,1,4,0,236,4281
1038,1,2,6,0,227,50864
1039,2,2,8,18,247,11468
1040,1,1,0,0,236,0
1041,2,0,15,0,236,4449
1042,2,2,6,0,237,0
1043,1,1,2,4,228,25737
1044,1,2,16,8,231,52941
1045,1,2,6,0,230,51528
1046,5,2,25,0,0,15921
1047,2,1,2,0,0,50692
1048,1,2,5,0,231,0
1049,1,2,2,0,255,15894
1050,1,1,3,0,227,9262
1051,2,1,10,15,269,52878
1052,1,2,18,14,227,5477
1053,1,2,1,13,252,51521
1054,1,2,18,33,0,23562
1055,1,2,1,0,245,9831
1056,1,2,9,18,235,1648
1057,1,2,27,0,258,50026
1058,5,2,6,0,230,50065
1059,1,1,8,34,236,0
1060,1,2,6,0,255,0
1061,1,2,8,18,235,3212
1062,1,1,0,0,230,11266
1063,2,1,7,0,276,0
1064,1,1,14,0,227,50228
1065,5,2,6,0,280,56893
1066,2,2,1,14,0,50434
1067,1,1,7,0,0,19785
1068,5,1,5,0,0,12252
1069,1,2,5,22,283,1298
1070,1,2,0,0,227,0
1071,1,1,7,0,0,15903
1072,1,1,0,0,0,50012
1073,2,2,10,29,229,15588
1074,2,1,6,0,0,25786
1075,1,1,6,0,231,9771
1076,1,1,24,20,0,2674
1077,1,2,0,0,0,9830
1078,1,1,0,0,237,9366
1079,2,2,6,0,0,2748
1080,1,1,6,0,268,5477
1081,2,1,6,14,0,9580
1082,1,2,8,18,227,18294
1083,1,2,6,14,237,54176
1084,1,2,2,15,229,50458
1085,5,1,14,0,278,3036
1086,1,2,6,0,278,0
1087,2,1,18,11,0,1717
1088,1,2,6,0,237,9262
1089,1,1,6,14,230,1654
1090,1,1,0,0,236,0
1091,1,2,9,7,262,4134
1092,5,2,27,24,278,22739
1093,1,2,8,6,236,17178
1094,1,2,6,0,237,5221
1095,2,2,1,14,229,5211
1096,1,2,3,0,245,9533
1097,1,1,8,18,229,2247
1098,1,2,1,0,280,20259
1099,2,1,9,0,232,21242
1100,2,2,1,0,284,8727
1101,1,1,7,0,236,0
1102,1,1,7,15,227,21596
1103,2,2,14,18,237,23995
1104,1,1,9,15,0,50112
1105,1,2,6,18,236,50750
1106,1,2,4,0,280,3970
1107,1,1,10,7,229,9570
1108,1,1,15,0,236,0
1109,1,2,6,9,233,0
1110,2,1,6,18,0,0
1111,1,2,8,15,257,20838
1112,1,2,6,15,283,0
1113,1,1,3,0,232,34
1114,2,2,44,23,249,9451
1115,1,1,9,0,229,50729
1116,2,2,6,26,0,55403
1117,1,2,41,29,227,54563
1118,2,2,1,0,0,0
1119,2,1,7,0,0,26532
1120,1,1,3,0,229,50213
1121,1,2,29,14,227,4134
1122,1,2,6,0,234,50112
1123,1,2,6,0,278,6680
1124,2,2,27,0,230,0
1125,1,2,0,0,256,52375
1126,5,2,6,0,0,2749
1127,2,1,6,29,232,1596
1128,1,2,14,0,236,6752
1129,2,1,7,0,271,53033
1130,1,1,6,15,0,2422
1131,1,2,7,0,280,17636
1132,1,1,4,0,0,50093
1133,1,2,6,0,255,5249
1134,1,2,8,20,252,16432
1135,1,2,2,14,242,50037
1136,1,2,0,0,0,9023
1137,1,1,3,0,228,2248
1138,1,2,6,0,237,17934
1139,1,2,10,0,231,18258
1140,1,1,7,29,236,4696
1141,2,1,7,26,236,0
1142,1,1,14,9,232,50112
1143,1,2,0,0,236,4251
1144,2,0,2,0,286,1942
1145,1,1,18,0,227,51106
1146,1,2,3,14,257,21095
1147,1,2,6,15,288,5765
1148,1,2,6,18,264,18158
1149,2,1,14,15,0,50112
1150,2,1,9,26,227,17996
1151,2,1,9,0,229,7835
1152,1,2,6,8,228,10586
1153,1,1,15,0,227,17584
1154,1,1,15,30,230,0
1155,1,2,6,0,237,51000
1156,2,1,8,23,227,17934
1157,1,2,6,15,237,0
1158,2,2,16,0,0,24799
1159,1,1,9,6,227,3029
1160,2,2,15,0,242,0
1161,1,1,5,0,230,16692
1162,1,2,6,14,233,51881
1163,1,2,6,0,245,24854
1164,2,1,6,0,278,9385
1165,1,2,6,0,236,50909
1166,2,2,6,7,264,24942
1167,2,2,6,0,278,52591
1168,1,1,29,8,227,0
1169,1,2,2,0,264,19606
1170,2,1,16,9,266,0
1171,1,2,15,8,279,18108
1172,1,1,6,14,0,51465
1173,1,1,7,9,231,4209
1174,1,1,6,14,232,0
1175,5,2,33,0,283,0
1176,1,2,6,17,236,9530
1177,1,1,15,0,0,0
1178,2,1,2,0,270,0
1179,2,1,6,30,231,4351
1180,1,1,16,0,290,16168
1181,1,2,8,0,227,0
1182,1,1,6,0,232,23649
1183,1,2,16,0,0,54063
1184,1,2,2,0,229,2041
1185,1,2,6,5,229,23648
1186,1,2,6,15,236,50021
1187,1,2,8,18,235,8914
1188,5,2,6,18,0,7721
1189,1,0,2,0,229,1526
1190,1,2,10,7,227,1317
1191,2,2,6,15,247,7775
1192,1,2,6,15,251,1681
1193,1,1,6,0,234,5331
1194,1,1,3,29,236,15903
1195,1,2,25,0,0,16791
1196,2,1,4,0,275,51167
1197,1,2,10,5,255,819
1198,1,2,44,41,0,50093
1199,1,1,1,22,228,50383
1200,1,1,4,1,230,50001
1201,2,1,6,9,232,1667
1202,1,1,29,15,237,23105
1203,1,1,2,0,229,2223
1204,1,1,1,0,268,3656
1205,1,2,6,29,231,22417
1206,1,1,15,0,231,22234
1207,2,1,10,0,0,50231
1208,1,1,29,9,0,52047
1209,2,1,6,0,232,51645
1210,1,2,18,20,231,3161
1211,1,2,3,29,252,0
1212,2,1,1,4,269,16865
1213,1,2,30,11,227,8648
1214,1,1,9,0,233,17018
1215,1,2,0,0,0,0
1216,2,2,16,0,261,0
1217,1,1,3,0,230,18238
1218,1,2,9,0,229,17156
1219,1,1,7,21,227,16023
1220,1,1,15,0,229,23305
1221,1,1,7,5,271,8160
1222,1,2,6,41,229,50016
1223,1,2,15,0,257,5440
1224,1,2,5,29,229,16440
1225,2,2,18,0,262,20652
1226,1,1,9,0,236,0
1227,1,1,5,29,237,0
1228,1,2,5,0,259,0
1229,5,2,6,0,280,16327
1230,1,1,6,0,237,0
1231,5,2,6,2,265,3638
1232,1,2,2,29,288,16368
1233,5,2,10,15,278,20807
1234,1,1,9,26,228,16109
1235,2,1,15,9,233,1278
1236,1,1,27,0,276,16805
1237,1,1,10,25,229,2849
1238,1,1,27,9,230,20337
1239,1,2,0,0,0,50234
1240,1,1,0,0,227,23965
1241,1,2,6,29,231,14701
1242,1,1,7,0,227,9321
1243,1,0,0,0,0,0
1244,1,1,0,0,237,3029
1245,1,1,9,0,228,1389
1246,2,1,16,0,0,3488
1247,2,1,16,34,0,9077
1248,1,2,15,1,229,50238
1249,1,2,2,0,261,17081
1250,1,1,2,0,271,51210
1251,1,1,6,0,234,0
1252,1,2,16,0,233,25070
1253,1,2,6,0,284,25078
1254,1,2,18,6,274,50786
1255,1,1,14,0,236,2405
1256,2,2,18,6,0,26835
1257,1,2,6,0,261,51108
1258,1,2,15,6,255,1506
1259,1,2,8,27,237,19555
1260,1,2,14,17,237,19323
1261,1,0,3,0,244,4687
1262,1,2,16,17,231,8918
1263,2,0,7,0,252,9404
1264,1,2,2,0,228,52937
1265,1,2,6,29,233,9321
1266,1,1,18,0,230,50088
1267,1,1,9,22,232,0
1268,1,2,10,0,286,24397
1269,2,1,7,26,0,24535
1270,1,2,8,0,237,21621
1271,1,2,6,0,231,23548
1272,1,2,16,0,286,23713
1273,2,1,16,0,234,12235
1274,1,1,7,0,228,6475
1275,1,1,9,0,236,16808
1276,2,1,14,0,232,0
1277,5,1,4,0,283,4573
1278,1,1,7,0,232,20846
1279,1,2,8,18,233,23728
1280,1,1,7,29,227,21171
1281,2,2,1,15,245,2561
1282,1,2,5,7,231,52737
1283,2,2,6,0,244,5477
1284,1,1,3,29,230,2811
1285,1,2,6,14,229,18003
1286,1,2,7,6,229,0
1287,2,2,6,7,279,50151
1288,1,2,18,6,239,4481
1289,1,1,39,0,230,0
1290,1,1,3,0,232,4578
1291,2,2,8,0,0,2674
1292,1,1,2,14,232,9283
1293,1,1,9,5,276,17584
1294,1,2,6,29,229,17636
1295,1,2,9,15,236,3697
1296,1,2,2,0,241,2191
1297,1,2,18,8,231,9122
1298,1,2,15,6,251,2277
1299,1,1,10,8,232,17771
1300,1,1,16,22,227,53663
1301,1,2,6,25,237,17941
1302,1,2,6,0,234,17636
1303,1,2,16,0,227,51231
1304,1,2,15,14,247,4313
1305,2,2,6,29,256,10710
1306,1,2,6,15,231,17636
1307,1,1,2,0,230,50125
1308,1,1,2,20,268,10937
1309,2,1,3,0,227,0
1310,1,1,10,0,285,17060
1311,1,2,15,0,233,1960
1312,2,2,6,14,236,0
1313,1,2,6,18,227,4786
1314,1,2,2,0,236,16726
1315,2,1,6,29,0,0
1316,1,1,30,6,0,25659
1317,1,1,10,7,230,0
1318,1,1,6,0,0,9444
1319,5,2,6,0,0,26736
1320,2,2,14,0,0,9343
1321,1,2,16,17,227,15903
1322,2,1,6,0,237,0
1323,1,1,0,0,237,24384
1324,1,1,16,25,235,50359
1325,1,2,18,0,0,0
1326,1,2,8,18,230,23675
1327,1,1,7,5,0,0
1328,1,2,6,0,236,16805
1329,1,1,3,0,237,17273
1330,2,1,16,0,231,9140
1331,1,1,7,0,227,16438
1332,5,0,32,0,283,5005
1333,1,2,0,0,0,9429
1334,1,2,6,18,0,4004
1335,1,1,6,12,0,0
1336,1,2,0,0,234,59777
1337,1,2,16,0,257,51108
1338,1,2,0,0,231,50852
1339,1,2,6,0,256,2460
1340,1,1,8,26,235,50786
1341,5,2,6,18,274,3576
1342,1,1,7,9,227,9550
1343,2,1,5,0,237,0
1344,1,2,27,0,233,1315
1345,1,2,0,0,250,51277
1346,1,2,16,8,252,50046
1347,2,1,0,0,0,16924
1348,1,2,7,0,241,0
1349,1,2,2,0,235,25084
1350,1,1,7,0,230,52166
1351,2,1,7,0,0,21431
1352,1,2,15,14,251,2135
1353,1,2,33,39,230,5407
1354,1,2,6,0,265,8826
1355,1,1,7,10,231,0
1356,1,2,15,0,231,3388
1357,1,2,18,0,236,50547
1358,2,1,6,0,231,2868
1359,1,1,10,0,233,24194
1360,1,2,6,0,251,0
1361,1,2,6,18,0,0
1362,1,2,18,8,237,6139
1363,1,2,15,7,233,51284
1364,1,1,2,0,237,9130
1365,1,1,15,0,0,0
1366,2,2,6,18,0,8826
1367,2,2,18,9,0,3607
1368,5,2,6,0,0,52656
1369,1,2,10,0,246,3659
1370,1,1,1,20,276,18294
1371,1,2,15,0,0,3339
1372,1,2,6,28,237,0
1373,5,2,10,7,278,0
1374,1,2,6,0,249,21556
1375,2,1,18,0,231,53663
1376,1,1,6,0,268,17329
1377,2,1,2,0,229,53430
1378,1,1,6,0,230,17348
1379,1,1,16,17,237,50496
1380,1,2,0,0,255,8954
1381,2,2,6,18,233,9318
1382,1,1,18,14,227,50359
1383,2,2,5,0,230,0
1384,2,2,6,0,244,15963
1385,1,1,41,29,227,2790
1386,2,1,7,0,237,21374
1387,1,2,6,15,236,0
1388,1,2,10,0,229,0
1389,1,1,1,0,237,3558
1390,2,1,14,18,227,0
1391,2,1,6,0,0,9076
1392,1,2,16,14,236,3085
1393,1,2,0,0,227,0
1394,1,1,16,0,272,53805
1395,1,1,5,7,229,9140
1396,1,1,26,6,230,4084
1397,1,2,10,18,237,51241
1398,5,2,27,3,260,9722
1399,1,2,6,14,229,52637
1400,1,0,2,15,0,15934
1401,1,2,6,0,0,9351
1402,1,1,6,28,230,0
1403,1,2,18,0,246,529
1404,1,1,6,15,232,0
1405,1,1,15,0,271,2792
1406,1,2,16,0,231,9960
1407,1,2,2,15,257,9774
1408,1,2,6,18,0,4677
1409,1,2,27,22,237,1632
1410,1,1,7,0,229,3769
1411,1,2,2,36,246,25449
1412,1,1,2,29,268,51103
1413,1,2,14,15,231,5001
1414,1,2,18,0,0,1943
1415,1,2,3,0,246,50293
1416,1,1,6,18,230,4657
1417,1,1,7,0,233,15301
1418,2,0,6,0,0,0
1419,1,0,2,17,251,0
1420,1,2,4,25,241,2272
1421,1,2,18,14,233,2702
1422,1,2,18,25,229,5215
1423,5,2,6,14,240,9753
1424,2,2,8,18,237,1764
1425,1,1,2,0,230,24271
1426,1,2,16,0,236,51793
1427,2,2,6,0,250,50154
1428,1,1,0,0,232,51773
1429,1,1,8,14,237,9128
1430,2,2,10,0,248,4815
1431,1,2,8,0,231,16306
1432,2,1,6,15,278,52117
1433,1,2,2,0,0,1031
1434,2,2,6,8,227,52033
1435,1,2,8,25,253,2054
1436,1,1,16,0,269,9077
1437,2,1,10,0,232,50369
1438,2,2,6,0,243,1960
1439,5,1,12,0,0,4481
1440,1,2,1,15,236,22152
1441,1,1,2,15,227,50359
1442,1,2,6,44,237,0
1443,1,1,29,0,232,54222
1444,1,1,6,0,231,9107
1445,1,2,16,15,237,50115
1446,2,2,3,0,0,0
1447,1,1,14,0,233,52116
1448,1,1,9,28,233,50164
1449,1,2,0,0,0,0
1450,1,1,14,0,237,9366
1451,2,2,6,0,0,0
1452,1,2,2,9,230,10657
1453,1,2,6,0,263,15825
1454,1,2,6,28,234,1596
1455,1,1,9,7,232,23323
1456,1,2,0,0,236,713
1457,1,1,6,25,229,9533
1458,2,2,6,0,249,0
1459,1,2,5,18,230,50693
1460,1,1,9,0,231,50598
1461,1,1,7,9,0,9673
1462,1,2,0,0,230,17129
1463,1,2,15,0,248,23016
1464,5,2,2,0,280,57638
1465,1,1,7,17,276,54563
1466,5,2,0,0,0,0
1467,1,1,2,0,227,9618
1468,1,1,29,0,232,50277
1469,2,2,6,25,262,51099
1470,1,1,13,0,228,0
1471,1,2,1,0,261,52899
1472,1,1,18,6,236,2597
1473,2,1,10,0,229,4351
1474,1,2,16,30,233,50738
1475,2,2,8,0,229,14474
1476,1,2,2,29,236,0
1477,1,2,6,25,249,16794
1478,1,1,2,0,229,9107
1479,1,2,7,14,237,9321
1480,1,1,8,18,236,0
1481,2,1,6,0,232,3864
1482,1,2,2,15,253,50035
1483,1,2,0,0,286,23269
1484,2,2,2,0,284,16550
1485,1,1,4,15,0,2054
1486,1,1,10,29,278,10661
1487,2,2,10,7,252,23990
1488,1,2,18,28,235,9453
1489,1,2,6,14,237,50074
1490,1,2,2,1,229,53433
1491,1,2,0,0,0,50975
1492,1,1,11,0,231,18364
1493,1,1,5,24,227,25366
1494,2,1,5,0,0,16440
1495,1,1,3,1,229,51579
1496,1,1,5,7,232,17997
1497,1,1,10,41,227,19968
1498,1,2,6,43,230,50494
1499,1,1,6,0,0,0
1500,1,2,10,0,233,50738
1501,1,2,6,15,248,50193
1502,1,2,0,0,231,22411
1503,1,2,43,6,236,16201
1504,1,1,0,0,229,18173
1505,2,2,6,15,265,8826
1506,1,2,2,0,233,50459
1507,1,2,8,18,0,25902
1508,2,2,15,14,0,0
1509,1,2,10,0,0,6964
1510,1,2,18,8,233,25192
1511,1,1,16,0,0,9536
1512,1,2,10,0,229,52984
1513,1,2,13,0,258,3202
1514,1,1,2,17,229,50491
1515,1,2,10,0,243,0
1516,1,2,15,0,249,3491
1517,1,2,2,0,279,10732
1518,1,2,10,5,235,0
1519,1,2,10,7,236,9262
1520,1,2,6,18,231,9262
1521,1,2,7,29,252,3118
1522,1,2,18,7,233,3755
1523,1,2,28,18,235,17528
1524,1,2,6,15,265,50095
1525,1,1,29,10,232,24411
1526,1,2,3,15,233,1964
1527,1,2,6,8,236,53535
1528,2,1,16,0,230,257
1529,2,1,9,0,232,8291
1530,1,2,2,0,230,0
1531,1,1,7,24,230,53084
1532,1,1,3,29,271,8911
1533,1,1,7,26,233,9331
1534,1,2,27,0,258,23675
1535,1,1,2,0,227,17034
1536,1,1,3,39,235,2674
1537,2,1,6,0,270,0
1538,1,1,0,0,233,50210
1539,1,2,0,0,233,23146
1540,2,2,6,14,0,23735
1541,1,2,16,15,233,17268
1542,1,1,15,6,227,60892
1543,1,1,7,22,236,0
1544,2,2,6,14,249,18111
1545,1,2,6,0,247,15903
1546,1,1,0,0,237,50502
1547,1,2,16,0,229,0
1548,1,1,15,0,236,23706
1549,1,2,18,35,229,17242
1550,2,1,10,17,233,54515
1551,5,2,11,31,278,16261
1552,5,1,2,0,282,3569
1553,1,2,2,25,265,16924
1554,5,2,6,25,0,2890
1555,1,1,10,28,236,25103
1556,1,1,0,0,0,0
1557,1,1,0,0,237,16385
1558,2,0,16,12,232,5738
1559,2,1,9,0,236,9434
1560,1,2,3,0,0,10825
1561,1,2,6,8,231,0
1562,5,1,1,11,0,53663
1563,1,2,10,23,258,11513
1564,1,1,6,0,229,17081
1565,1,1,7,0,268,7470
1566,1,2,6,9,243,8875
1567,5,2,2,25,244,3191
1568,1,1,2,29,230,9606
1569,1,1,9,0,236,51352
1570,1,2,8,0,237,9720
1571,2,1,1,0,233,54628
1572,1,1,7,0,231,0
1573,2,2,0,0,278,0
1574,5,2,6,0,250,4384
1575,2,2,18,6,235,3671
1576,1,1,10,9,227,50173
1577,1,1,10,0,233,0
1578,2,2,6,20,231,16487
1579,5,2,15,0,0,8999
1580,1,2,18,15,236,20495
1581,5,2,16,0,0,5980
1582,1,2,16,8,236,16440
1583,1,2,6,18,255,14701
1584,2,1,2,0,0,9417
1585,1,1,0,0,230,55211
1586,1,2,16,17,254,8894
1587,1,2,10,19,243,3979
1588,2,1,10,0,0,0
1589,1,2,6,0,278,2714
1590,1,2,6,0,236,16337
1591,1,1,4,0,236,21975
1592,1,2,14,0,0,9771
1593,2,1,2,4,0,9262
1594,1,2,18,6,278,16507
1595,1,2,2,0,252,3580
1596,1,2,2,18,229,5211
1597,1,2,8,18,229,9159
1598,1,1,6,25,236,9444
1599,1,2,16,0,242,1465
1600,2,1,15,0,236,16090
1601,1,2,6,9,227,1267
1602,1,1,44,0,232,25970
1603,1,2,6,15,227,21029
1604,1,2,12,11,255,0
1605,1,1,16,0,229,9533
1606,1,2,8,6,255,5932
1607,2,2,2,0,237,4382
1608,2,2,6,18,278,9321
1609,1,1,6,0,285,0
1610,1,1,6,0,236,2749
1611,1,1,16,0,236,0
1612,2,2,6,26,275,6387
1613,1,2,8,18,236,0
1614,1,2,6,9,235,14077
1615,2,2,15,14,0,9831
1616,1,2,29,0,231,52302
1617,1,2,27,8,231,9780
1618,1,1,4,0,236,21068
1619,1,2,8,6,265,9787
1620,1,2,10,0,229,52984
1621,1,2,15,0,244,1912
1622,1,1,16,0,229,24603
1623,1,1,26,0,0,15902
1624,1,2,18,6,229,1594
1625,1,2,16,0,237,52103
1626,1,0,10,15,232,17725
1627,2,2,6,2,240,9389
1628,1,1,8,18,232,21605
1629,1,1,3,15,236,23675
1630,2,1,11,0,232,5078
1631,1,2,2,37,244,15803
1632,2,2,10,0,233,1823
1633,2,2,7,0,248,50086
1634,5,2,6,0,280,17636
1635,1,1,9,0,268,1326
1636,2,1,6,15,227,23675
1637,1,1,21,0,231,3908
1638,2,1,6,0,236,50247
1639,2,1,6,22,268,24342
1640,1,2,14,10,228,11893
1641,1,2,6,0,288,23056
1642,1,1,10,0,229,6212
1643,2,2,15,0,251,1888
1644,1,2,6,0,234,50076
1645,1,2,3,0,255,5215
1646,1,1,14,23,232,17238
1647,2,1,9,0,230,19110
1648,1,1,7,5,232,9414
1649,2,2,6,0,266,50860
1650,2,1,15,0,232,0
1651,1,2,0,0,231,18266
1652,1,2,30,25,230,24156
1653,1,1,10,0,236,50016
1654,1,2,2,29,240,0
1655,2,2,6,0,229,52673
1656,2,2,16,25,265,52244
1657,1,1,10,7,227,4006
1658,1,1,1,0,236,0
1659,5,2,16,0,0,0
1660,1,2,15,0,227,0
1661,1,2,17,16,236,54923
1662,1,2,10,29,236,24094
1663,1,0,18,0,0,1608
1664,1,2,6,9,230,7911
1665,2,1,10,0,278,50138
1666,2,2,6,17,237,19838
1667,1,1,14,18,237,0
1668,1,2,29,7,233,24580
1669,1,2,28,0,0,0
1670,1,2,0,0,0,17431
1671,1,1,17,0,269,17401
1672,1,1,7,24,234,9768
1673,2,2,18,0,228,9530
1674,1,2,6,0,235,50168
1675,1,2,6,15,237,2439
1676,1,2,18,29,237,17214
1677,1,2,2,14,246,4890
1678,1,2,18,14,233,51267
1679,1,1,14,15,231,9617
1680,1,1,7,0,229,50303
1681,1,1,0,0,231,2365
1682,2,2,32,6,278,9023
1683,1,1,7,29,227,50234
1684,1,1,7,0,236,50862
1685,1,1,3,0,229,17934
1686,1,2,2,0,265,54650
1687,1,2,2,0,231,51758
1688,1,1,15,11,0,50305
1689,1,1,8,0,231,53663
1690,2,1,16,25,227,50112
1691,1,2,6,15,237,9262
1692,2,2,8,0,230,15591
1693,2,2,4,0,227,9617
1694,1,1,8,18,230,3416
1695,1,2,16,18,233,0
1696,2,2,6,17,229,15943
1697,1,1,0,0,0,52498
1698,1,1,0,0,0,4653
1699,2,2,6,15,237,0
1700,1,2,16,0,231,0
1701,1,2,6,0,231,0
1702,1,1,2,0,0,5221
1703,5,2,2,0,0,0
1704,1,1,7,0,271,9224
1705,2,1,6,30,227,16254
1706,1,1,7,23,0,6188
1707,2,2,15,6,251,3564
1708,2,1,8,23,268,16384
1709,1,1,14,0,227,0
1710,1,2,15,26,236,6399
1711,1,1,7,0,236,15659
1712,1,1,10,0,231,9830
1713,2,2,15,0,0,0
1714,1,1,7,0,232,1465
1715,1,2,6,0,230,0
1716,2,2,16,37,242,26555
1717,1,2,14,8,227,50377
1718,1,2,15,0,237,16077
1719,1,2,8,18,230,23555
1720,1,2,7,29,227,0
1721,1,2,29,18,233,50806
1722,1,1,6,0,233,9681
1723,1,2,15,14,233,9565
1724,1,2,23,6,245,26682
1725,1,2,6,8,251,4481
1726,2,2,6,0,247,22827
1727,1,2,0,0,227,9831
1728,2,1,2,0,271,2041
1729,1,2,0,0,229,5259
1730,1,2,16,0,252,50660
1731,1,2,10,1,233,23713
1732,1,2,6,18,289,0
1733,2,1,1,0,0,2677
1734,1,1,6,0,230,0
1735,1,2,29,10,286,2508
1736,2,1,9,0,0,50010
1737,1,1,29,9,232,0
1738,1,1,41,0,228,21094
1739,1,1,0,0,285,8647
1740,1,1,0,0,237,0
1741,2,2,4,0,262,4568
1742,2,2,12,14,236,16418
1743,1,1,15,14,228,11893
1744,1,2,0,0,231,17352
1745,1,2,31,0,0,0
1746,1,1,7,0,232,9151
1747,1,1,2,0,231,25607
1748,1,2,6,14,231,0
1749,1,2,6,0,236,50750
1750,1,1,27,0,236,51427
1751,5,2,6,0,242,25786
1752,1,1,2,8,229,6399
1753,1,1,1,0,229,17636
1754,1,1,0,0,237,17149
1755,1,2,3,0,242,50055
1756,1,2,6,0,227,25780
1757,1,2,6,25,230,17077
1758,2,1,8,15,231,51864
1759,1,1,3,28,276,18294
1760,2,1,7,10,231,16024
1761,5,2,6,0,0,50803
1762,1,2,2,0,266,0
1763,1,1,16,0,236,1087
1764,2,2,6,0,250,0
1765,1,1,8,0,232,3172
1766,1,2,8,0,257,16251
1767,1,2,6,0,236,21890
1768,2,2,6,18,255,50112
1769,1,2,9,25,230,23444
1770,1,1,2,6,235,19114
1771,1,2,8,0,256,19776
1772,5,1,8,27,280,0
1773,1,1,6,0,227,16114
1774,1,2,3,18,235,9220
1775,1,1,18,0,227,0
1776,1,0,2,15,0,5221
1777,1,0,14,0,255,0
1778,2,2,10,0,231,1913
1779,2,1,2,0,227,5550
1780,2,2,16,0,244,51996
1781,5,2,13,0,0,0
1782,1,2,2,3,236,23675
1783,2,2,9,0,230,50533
1784,2,2,15,18,257,50547
1785,2,2,6,15,278,7231
1786,1,2,6,0,0,9787
1787,1,2,6,0,233,22356
1788,1,2,18,6,234,51142
1789,1,1,0,0,229,9366
1790,1,2,2,0,236,4481
1791,1,2,0,0,237,1587
1792,1,1,14,15,271,4134
1793,1,2,2,29,264,23989
1794,1,1,6,0,233,21566
1795,1,1,8,6,232,2041
1796,1,1,3,1,237,25156
1797,1,2,15,14,231,25737
1798,1,2,2,0,258,17761
1799,1,2,6,0,230,23965
1800,1,2,6,8,230,0
1801,2,1,6,0,0,17348
1802,2,2,5,7,261,9340
1803,2,1,6,0,234,20576
1804,1,1,10,0,231,3576
1805,1,2,0,0,0,0
1806,1,1,1,22,236,713
1807,2,2,6,14,0,50086
1808,1,1,2,4,236,16763
1809,1,1,10,24,278,9831
1810,1,2,6,0,237,53871
1811,1,2,6,0,0,25073
1812,2,2,7,0,227,2561
1813,1,2,6,9,266,50614
1814,1,1,15,14,278,16256
1815,1,2,6,20,236,25143
1816,1,2,5,18,262,2674
1817,2,2,6,18,237,50692
1818,1,2,0,0,236,57129
1819,1,1,2,37,237,50017
1820,1,1,16,0,237,17598
1821,1,2,6,0,230,1384
1822,2,2,6,0,233,2849
1823,1,2,16,0,245,23323
1824,2,0,0,0,0,1933
1825,5,2,2,0,252,51165
1826,1,1,9,17,228,2893
1827,1,2,14,15,227,4601
1828,1,0,0,0,247,15903
1829,1,1,6,0,232,9224
